"analysis","Category","Subcategory","Enrichment","Q_value","Observed","miRNAs_with_rank"
"SurvivalRank_CoxZ","KEGG (miRPathDB)","Non-small cell lung cancer","depleted",0.000205514915555556,104,"hsa-miR-193a-3p (#7, z=2.523); hsa-miR-585-3p (#32, z=2.169); hsa-miR-96-5p (#101, z=1.732); hsa-miR-146b-5p (#166, z=1.530); hsa-miR-196b-5p (#185, z=1.484); hsa-miR-223-3p (#236, z=1.353); hsa-miR-326 (#244, z=1.316); hsa-miR-221-3p (#278, z=1.238); hsa-miR-7845-5p (#375, z=1.086); hsa-miR-29b-3p (#411, z=1.047); hsa-miR-29a-3p (#435, z=0.999); hsa-miR-22-3p (#465, z=0.959); hsa-miR-330-5p (#499, z=0.907); hsa-miR-365a-3p (#615, z=0.748); hsa-miR-378a-3p (#675, z=0.715); hsa-miR-125a-5p (#683, z=0.706); hsa-miR-193b-3p (#690, z=0.700); hsa-miR-346 (#728, z=0.657); hsa-miR-541-5p (#732, z=0.656); hsa-miR-7-5p (#745, z=0.642); hsa-miR-3158-5p (#825, z=0.593); hsa-miR-1-3p (#856, z=0.560); hsa-miR-125b-5p (#865, z=0.541); hsa-miR-550a-3p (#867, z=0.539); hsa-miR-21-5p (#905, z=0.500); hsa-miR-214-5p (#939, z=0.479); hsa-miR-146a-5p (#1010, z=0.439); hsa-miR-429 (#1087, z=0.357); hsa-miR-203a-3p (#1110, z=0.346); hsa-miR-34a-5p (#1138, z=0.315); hsa-miR-184 (#1184, z=0.275); hsa-miR-200b-3p (#1229, z=0.231); hsa-miR-6882-5p (#1262, z=0.224); hsa-miR-424-5p (#1286, z=0.217); hsa-miR-200a-3p (#1300, z=0.194); hsa-miR-152-3p (#1342, z=0.155); hsa-miR-451a (#1375, z=0.116); hsa-miR-6733-5p (#1433, z=0.091); hsa-let-7g-5p (#1496, z=0.085); hsa-miR-200c-3p (#1502, z=0.080); hsa-miR-128-3p (#1522, z=0.063); hsa-miR-497-5p (#1566, z=0.041); hsa-miR-503-5p (#1599, z=0.007); hsa-miR-6824-3p (#1821, z=0.004); hsa-miR-6739-5p (#1867, z=0.004); hsa-miR-1-5p (#1940, z=0.004); hsa-miR-2861 (#1968, z=0.004); hsa-miR-492 (#2047, z=0.004); hsa-miR-1268b (#2366, z=-0.000); hsa-miR-448 (#2151, z=-0.003); hsa-miR-708-5p (#1600, z=-0.006); hsa-miR-9-3p (#1587, z=-0.018); hsa-miR-132-3p (#1572, z=-0.035); hsa-miR-518c-3p (#1558, z=-0.042); hsa-miR-624-5p (#1495, z=-0.088); hsa-miR-10b-5p (#1395, z=-0.099); hsa-miR-155-5p (#1313, z=-0.181); hsa-miR-101-3p (#1309, z=-0.186); hsa-miR-27a-3p (#1302, z=-0.194); hsa-miR-30c-5p (#1295, z=-0.203); hsa-miR-142-5p (#1214, z=-0.245); hsa-miR-744-5p (#1209, z=-0.246); hsa-miR-1268a (#1207, z=-0.247); hsa-miR-126-3p (#1196, z=-0.264); hsa-miR-663a (#1190, z=-0.266); hsa-miR-143-3p (#1139, z=-0.314); hsa-miR-15a-5p (#1131, z=-0.325); hsa-miR-216b-5p (#1117, z=-0.341); hsa-miR-224-5p (#1078, z=-0.371); hsa-miR-199a-5p (#1075, z=-0.374); hsa-miR-124-3p (#1000, z=-0.449); hsa-miR-206 (#999, z=-0.451); hsa-miR-133a-3p (#996, z=-0.456); hsa-miR-449a (#935, z=-0.484); hsa-miR-145-5p (#927, z=-0.490); hsa-miR-23b-3p (#912, z=-0.492); hsa-miR-148b-3p (#895, z=-0.511); hsa-miR-19a-3p (#886, z=-0.525); hsa-miR-26a-5p (#883, z=-0.527); hsa-miR-16-5p (#815, z=-0.605); hsa-miR-24-3p (#751, z=-0.637); hsa-miR-93-5p (#749, z=-0.638); hsa-miR-28-3p (#731, z=-0.657); hsa-miR-195-5p (#710, z=-0.679); hsa-miR-106a-5p (#651, z=-0.735); hsa-miR-376c-3p (#600, z=-0.760); hsa-miR-590-5p (#588, z=-0.787); hsa-miR-331-3p (#581, z=-0.802); hsa-miR-3157-5p (#557, z=-0.840); hsa-miR-875-5p (#468, z=-0.954); hsa-miR-4632-3p (#464, z=-0.962); hsa-miR-668-3p (#459, z=-0.968); hsa-miR-34c-5p (#432, z=-1.004); hsa-miR-494-3p (#368, z=-1.093); hsa-miR-574-3p (#311, z=-1.229); hsa-let-7a-5p (#266, z=-1.258); hsa-miR-214-3p (#260, z=-1.267); hsa-miR-892b (#251, z=-1.282); hsa-miR-34b-3p (#164, z=-1.547); hsa-miR-105-5p (#141, z=-1.622); hsa-miR-15b-5p (#109, z=-1.673); hsa-let-7b-5p (#89, z=-1.803); hsa-miR-20b-5p (#79, z=-1.907); hsa-miR-490-5p (#55, z=-2.030)"
"SurvivalRank_CoxZ","KEGG (miRPathDB)","Pathways in cancer","depleted",0.000227912595963303,177,"hsa-miR-193a-3p (#7, z=2.523); hsa-miR-585-3p (#32, z=2.169); hsa-miR-4999-5p (#60, z=1.964); hsa-miR-450a-2-3p (#100, z=1.733); hsa-miR-96-5p (#101, z=1.732); hsa-let-7f-2-3p (#157, z=1.573); hsa-miR-133b (#163, z=1.548); hsa-miR-146b-5p (#166, z=1.530); hsa-miR-339-3p (#169, z=1.520); hsa-miR-196b-5p (#185, z=1.484); hsa-miR-4677-3p (#203, z=1.435); hsa-miR-1249-3p (#222, z=1.408); hsa-miR-223-3p (#236, z=1.353); hsa-miR-326 (#244, z=1.316); hsa-miR-221-3p (#278, z=1.238); hsa-miR-7849-3p (#306, z=1.236); hsa-miR-29b-3p (#411, z=1.047); hsa-miR-29a-3p (#435, z=0.999); hsa-miR-22-3p (#465, z=0.959); hsa-miR-29c-3p (#476, z=0.939); hsa-miR-1185-1-3p (#493, z=0.916); hsa-miR-6818-5p (#510, z=0.896); hsa-miR-4641 (#519, z=0.896); hsa-let-7a-3p (#584, z=0.794); hsa-miR-185-5p (#613, z=0.750); hsa-miR-365a-3p (#615, z=0.748); hsa-miR-193a-5p (#645, z=0.739); hsa-miR-378a-3p (#675, z=0.715); hsa-miR-125a-5p (#683, z=0.706); hsa-miR-193b-3p (#690, z=0.700); hsa-miR-16-1-3p (#724, z=0.662); hsa-miR-541-5p (#732, z=0.656); hsa-miR-138-5p (#733, z=0.655); hsa-miR-7-5p (#745, z=0.642); hsa-miR-204-5p (#758, z=0.625); hsa-miR-141-3p (#789, z=0.606); hsa-miR-3661 (#821, z=0.598); hsa-miR-1-3p (#856, z=0.560); hsa-miR-125b-5p (#865, z=0.541); hsa-miR-550a-3p (#867, z=0.539); hsa-miR-144-5p (#874, z=0.532); hsa-miR-205-5p (#898, z=0.509); hsa-miR-21-5p (#905, z=0.500); hsa-miR-214-5p (#939, z=0.479); hsa-miR-4789-3p (#968, z=0.474); hsa-miR-200a-5p (#984, z=0.468); hsa-miR-182-5p (#994, z=0.459); hsa-miR-452-5p (#1008, z=0.441); hsa-miR-146a-5p (#1010, z=0.439); hsa-miR-488-5p (#1023, z=0.429); hsa-miR-374b-5p (#1059, z=0.391); hsa-miR-429 (#1087, z=0.357); hsa-miR-203a-3p (#1110, z=0.346); hsa-miR-34a-5p (#1138, z=0.315); hsa-miR-98-5p (#1150, z=0.300); hsa-miR-491-5p (#1151, z=0.299); hsa-miR-30a-3p (#1155, z=0.296); hsa-miR-30e-3p (#1182, z=0.277); hsa-miR-184 (#1184, z=0.275); hsa-miR-1471 (#1213, z=0.245); hsa-let-7b-3p (#1220, z=0.241); hsa-miR-200b-3p (#1229, z=0.231); hsa-miR-6740-5p (#1263, z=0.224); hsa-miR-424-5p (#1286, z=0.217); hsa-miR-425-5p (#1293, z=0.204); hsa-miR-200a-3p (#1300, z=0.194); hsa-miR-6803-3p (#1306, z=0.187); hsa-miR-433-3p (#1314, z=0.180); hsa-miR-152-3p (#1342, z=0.155); hsa-miR-9-5p (#1343, z=0.146); hsa-miR-451a (#1375, z=0.116); hsa-miR-6733-5p (#1433, z=0.091); hsa-let-7g-5p (#1496, z=0.085); hsa-miR-200c-3p (#1502, z=0.080); hsa-miR-29b-1-5p (#1517, z=0.068); hsa-miR-128-3p (#1522, z=0.063); hsa-miR-885-5p (#1529, z=0.058); hsa-miR-497-5p (#1566, z=0.041); hsa-miR-486-5p (#1596, z=0.009); hsa-miR-503-5p (#1599, z=0.007); hsa-miR-198 (#1848, z=0.004); hsa-miR-6819-5p (#1925, z=0.004); hsa-miR-1-5p (#1940, z=0.004); hsa-miR-147a (#1957, z=0.004); hsa-miR-202-3p (#1965, z=0.004); hsa-miR-203a-5p (#1966, z=0.004); hsa-miR-26a-1-3p (#1967, z=0.004); hsa-miR-2861 (#1968, z=0.004); hsa-miR-492 (#2047, z=0.004); hsa-miR-5003-5p (#2049, z=0.004); hsa-miR-638 (#2089, z=0.004); hsa-miR-487b-3p (#2367, z=0.000); hsa-miR-302a-5p (#2300, z=-0.002); hsa-miR-6812-5p (#2197, z=-0.003); hsa-miR-448 (#2151, z=-0.003); hsa-miR-708-5p (#1600, z=-0.006); hsa-miR-9-3p (#1587, z=-0.018); hsa-miR-132-3p (#1572, z=-0.035); hsa-miR-135a-5p (#1571, z=-0.036); hsa-miR-518c-3p (#1558, z=-0.042); hsa-miR-10b-5p (#1395, z=-0.099); hsa-miR-499a-5p (#1367, z=-0.124); hsa-miR-194-5p (#1328, z=-0.167); hsa-miR-155-5p (#1313, z=-0.181); hsa-miR-148a-3p (#1311, z=-0.182); hsa-miR-101-3p (#1309, z=-0.186); hsa-miR-218-5p (#1308, z=-0.186); hsa-miR-27a-3p (#1302, z=-0.194); hsa-miR-212-3p (#1280, z=-0.223); hsa-miR-107 (#1228, z=-0.232); hsa-miR-34b-5p (#1219, z=-0.241); hsa-miR-142-5p (#1214, z=-0.245); hsa-miR-181a-5p (#1200, z=-0.255); hsa-miR-126-3p (#1196, z=-0.264); hsa-miR-663a (#1190, z=-0.266); hsa-miR-1185-2-3p (#1160, z=-0.291); hsa-miR-143-3p (#1139, z=-0.314); hsa-miR-140-5p (#1137, z=-0.316); hsa-miR-15a-5p (#1131, z=-0.325); hsa-miR-216b-5p (#1117, z=-0.341); hsa-miR-4260 (#1111, z=-0.346); hsa-miR-106b-5p (#1088, z=-0.356); hsa-miR-224-5p (#1078, z=-0.371); hsa-miR-199a-5p (#1075, z=-0.374); hsa-miR-139-5p (#1060, z=-0.388); hsa-miR-124-3p (#1000, z=-0.449); hsa-miR-206 (#999, z=-0.451); hsa-miR-133a-3p (#996, z=-0.456); hsa-miR-95-3p (#983, z=-0.470); hsa-miR-449a (#935, z=-0.484); hsa-miR-145-5p (#927, z=-0.490); hsa-miR-208a-3p (#922, z=-0.491); hsa-miR-23b-3p (#912, z=-0.492); hsa-miR-148b-3p (#895, z=-0.511); hsa-miR-30d-3p (#889, z=-0.517); hsa-miR-19a-3p (#886, z=-0.525); hsa-miR-26a-5p (#883, z=-0.527); hsa-miR-891b (#858, z=-0.556); hsa-miR-16-5p (#815, z=-0.605); hsa-miR-93-5p (#749, z=-0.638); hsa-miR-28-3p (#731, z=-0.657); hsa-miR-23a-3p (#723, z=-0.663); hsa-miR-195-5p (#710, z=-0.679); hsa-miR-150-3p (#699, z=-0.687); hsa-miR-106a-5p (#651, z=-0.735); hsa-miR-376c-3p (#600, z=-0.760); hsa-miR-590-5p (#588, z=-0.787); hsa-let-7c-5p (#583, z=-0.795); hsa-miR-543 (#505, z=-0.896); hsa-miR-718 (#480, z=-0.930); hsa-miR-576-5p (#470, z=-0.953); hsa-miR-4632-3p (#464, z=-0.962); hsa-miR-668-3p (#459, z=-0.968); hsa-miR-329-3p (#436, z=-0.997); hsa-miR-34a-3p (#434, z=-1.000); hsa-miR-34c-5p (#432, z=-1.004); hsa-miR-208b-3p (#430, z=-1.010); hsa-miR-1246 (#380, z=-1.084); hsa-miR-494-3p (#368, z=-1.093); hsa-miR-18a-5p (#341, z=-1.135); hsa-miR-582-5p (#313, z=-1.221); hsa-miR-574-3p (#311, z=-1.229); hsa-miR-17-5p (#268, z=-1.255); hsa-let-7a-5p (#266, z=-1.258); hsa-miR-214-3p (#260, z=-1.267); hsa-miR-892b (#251, z=-1.282); hsa-miR-92a-3p (#237, z=-1.351); hsa-miR-130a-3p (#226, z=-1.397); hsa-miR-370-3p (#214, z=-1.429); hsa-miR-20a-5p (#189, z=-1.440); hsa-miR-199a-3p (#182, z=-1.495); hsa-miR-135b-5p (#159, z=-1.561); hsa-miR-105-5p (#141, z=-1.622); hsa-miR-15b-5p (#109, z=-1.673); hsa-miR-33a-3p (#98, z=-1.738); hsa-miR-34c-3p (#80, z=-1.899); hsa-miR-20b-5p (#79, z=-1.907)"
"SurvivalRank_CoxZ","KEGG (miRPathDB)","Colorectal cancer","depleted",0.000288381696,117,"hsa-miR-193a-3p (#7, z=2.523); hsa-miR-450a-2-3p (#100, z=1.733); hsa-miR-96-5p (#101, z=1.732); hsa-miR-378f (#120, z=1.662); hsa-let-7f-2-3p (#157, z=1.573); hsa-miR-196b-5p (#185, z=1.484); hsa-miR-4677-3p (#203, z=1.435); hsa-miR-326 (#244, z=1.316); hsa-miR-221-3p (#278, z=1.238); hsa-miR-7849-3p (#306, z=1.236); hsa-miR-211-5p (#387, z=1.071); hsa-miR-29b-3p (#411, z=1.047); hsa-miR-29a-3p (#435, z=0.999); hsa-miR-29c-3p (#476, z=0.939); hsa-miR-1185-1-3p (#493, z=0.916); hsa-miR-330-5p (#499, z=0.907); hsa-miR-33b-5p (#531, z=0.881); hsa-let-7a-3p (#584, z=0.794); hsa-miR-365a-3p (#615, z=0.748); hsa-miR-378a-3p (#675, z=0.715); hsa-miR-125a-5p (#683, z=0.706); hsa-miR-193b-3p (#690, z=0.700); hsa-miR-16-1-3p (#724, z=0.662); hsa-miR-138-5p (#733, z=0.655); hsa-miR-7-5p (#745, z=0.642); hsa-miR-3661 (#821, z=0.598); hsa-miR-125b-5p (#865, z=0.541); hsa-miR-550a-3p (#867, z=0.539); hsa-miR-21-5p (#905, z=0.500); hsa-miR-452-5p (#1008, z=0.441); hsa-miR-146a-5p (#1010, z=0.439); hsa-miR-30a-5p (#1063, z=0.385); hsa-miR-429 (#1087, z=0.357); hsa-miR-203a-3p (#1110, z=0.346); hsa-miR-34a-5p (#1138, z=0.315); hsa-miR-184 (#1184, z=0.275); hsa-miR-151a-5p (#1187, z=0.268); hsa-let-7b-3p (#1220, z=0.241); hsa-miR-200b-3p (#1229, z=0.231); hsa-miR-374a-3p (#1281, z=0.223); hsa-miR-424-5p (#1286, z=0.217); hsa-miR-425-5p (#1293, z=0.204); hsa-miR-200a-3p (#1300, z=0.194); hsa-miR-451a (#1375, z=0.116); hsa-let-7g-5p (#1496, z=0.085); hsa-miR-200c-3p (#1502, z=0.080); hsa-miR-29b-1-5p (#1517, z=0.068); hsa-miR-885-5p (#1529, z=0.058); hsa-miR-378d (#1538, z=0.054); hsa-miR-497-5p (#1566, z=0.041); hsa-miR-503-5p (#1599, z=0.007); hsa-miR-6824-3p (#1821, z=0.004); hsa-miR-6891-3p (#1845, z=0.004); hsa-miR-6072 (#1864, z=0.004); hsa-miR-26a-1-3p (#1967, z=0.004); hsa-miR-2861 (#1968, z=0.004); hsa-miR-487b-3p (#2367, z=0.000); hsa-miR-4524b-5p (#2155, z=-0.003); hsa-miR-448 (#2151, z=-0.003); hsa-miR-708-5p (#1600, z=-0.006); hsa-miR-135a-5p (#1571, z=-0.036); hsa-miR-300 (#1565, z=-0.042); hsa-miR-378e (#1545, z=-0.047); hsa-miR-888-5p (#1323, z=-0.171); hsa-miR-378i (#1322, z=-0.173); hsa-miR-155-5p (#1313, z=-0.181); hsa-miR-148a-3p (#1311, z=-0.182); hsa-miR-101-3p (#1309, z=-0.186); hsa-miR-27a-3p (#1302, z=-0.194); hsa-miR-30c-5p (#1295, z=-0.203); hsa-miR-34b-5p (#1219, z=-0.241); hsa-miR-142-5p (#1214, z=-0.245); hsa-miR-181a-5p (#1200, z=-0.255); hsa-miR-4524a-5p (#1197, z=-0.260); hsa-miR-126-3p (#1196, z=-0.264); hsa-miR-663a (#1190, z=-0.266); hsa-miR-1185-2-3p (#1160, z=-0.291); hsa-miR-143-3p (#1139, z=-0.314); hsa-miR-15a-5p (#1131, z=-0.325); hsa-miR-106b-5p (#1088, z=-0.356); hsa-miR-224-5p (#1078, z=-0.371); hsa-miR-199a-5p (#1075, z=-0.374); hsa-miR-139-5p (#1060, z=-0.388); hsa-miR-206 (#999, z=-0.451); hsa-miR-3648 (#949, z=-0.476); hsa-miR-449a (#935, z=-0.484); hsa-miR-145-5p (#927, z=-0.490); hsa-miR-19a-3p (#886, z=-0.525); hsa-miR-409-3p (#875, z=-0.529); hsa-miR-891b (#858, z=-0.556); hsa-miR-16-5p (#815, z=-0.605); hsa-miR-93-5p (#749, z=-0.638); hsa-miR-195-5p (#710, z=-0.679); hsa-miR-150-3p (#699, z=-0.687); hsa-miR-106a-5p (#651, z=-0.735); hsa-miR-590-5p (#588, z=-0.787); hsa-miR-668-3p (#459, z=-0.968); hsa-miR-34a-3p (#434, z=-1.000); hsa-miR-34c-5p (#432, z=-1.004); hsa-miR-208b-3p (#430, z=-1.010); hsa-miR-1246 (#380, z=-1.084); hsa-miR-494-3p (#368, z=-1.093); hsa-miR-323a-3p (#352, z=-1.119); hsa-miR-18a-5p (#341, z=-1.135); hsa-miR-582-5p (#313, z=-1.221); hsa-miR-574-3p (#311, z=-1.229); hsa-miR-17-5p (#268, z=-1.255); hsa-miR-214-3p (#260, z=-1.267); hsa-miR-892b (#251, z=-1.282); hsa-miR-130a-3p (#226, z=-1.397); hsa-miR-20a-5p (#189, z=-1.440); hsa-miR-34b-3p (#164, z=-1.547); hsa-miR-135b-5p (#159, z=-1.561); hsa-miR-15b-5p (#109, z=-1.673); hsa-miR-33a-3p (#98, z=-1.738); hsa-miR-34c-3p (#80, z=-1.899); hsa-miR-490-5p (#55, z=-2.030)"
"SurvivalRank_CoxZ","KEGG (miRPathDB)","Renal cell carcinoma","depleted",0.000296792188717949,78,"hsa-miR-585-3p (#32, z=2.169); hsa-miR-450a-2-3p (#100, z=1.733); hsa-miR-378f (#120, z=1.662); hsa-miR-133b (#163, z=1.548); hsa-miR-196b-5p (#185, z=1.484); hsa-miR-5006-5p (#404, z=1.058); hsa-miR-29b-3p (#411, z=1.047); hsa-miR-29a-3p (#435, z=0.999); hsa-miR-22-3p (#465, z=0.959); hsa-miR-29c-3p (#476, z=0.939); hsa-miR-185-5p (#613, z=0.750); hsa-miR-365a-3p (#615, z=0.748); hsa-miR-378a-3p (#675, z=0.715); hsa-miR-125a-5p (#683, z=0.706); hsa-miR-541-5p (#732, z=0.656); hsa-miR-7-5p (#745, z=0.642); hsa-miR-125b-5p (#865, z=0.541); hsa-miR-550a-3p (#867, z=0.539); hsa-miR-21-5p (#905, z=0.500); hsa-miR-429 (#1087, z=0.357); hsa-miR-203a-3p (#1110, z=0.346); hsa-miR-30a-3p (#1155, z=0.296); hsa-miR-184 (#1184, z=0.275); hsa-miR-200b-3p (#1229, z=0.231); hsa-miR-424-5p (#1286, z=0.217); hsa-miR-433-3p (#1314, z=0.180); hsa-miR-152-3p (#1342, z=0.155); hsa-miR-451a (#1375, z=0.116); hsa-miR-200c-3p (#1502, z=0.080); hsa-miR-378d (#1538, z=0.054); hsa-miR-497-5p (#1566, z=0.041); hsa-miR-3609 (#1584, z=0.019); hsa-miR-642b-5p (#1913, z=0.004); hsa-miR-1268b (#2366, z=-0.000); hsa-miR-4524b-5p (#2155, z=-0.003); hsa-miR-9-3p (#1587, z=-0.018); hsa-miR-132-3p (#1572, z=-0.035); hsa-miR-378e (#1545, z=-0.047); hsa-miR-625-3p (#1368, z=-0.123); hsa-miR-194-5p (#1328, z=-0.167); hsa-miR-378i (#1322, z=-0.173); hsa-miR-155-5p (#1313, z=-0.181); hsa-miR-101-3p (#1309, z=-0.186); hsa-miR-27a-3p (#1302, z=-0.194); hsa-miR-30c-5p (#1295, z=-0.203); hsa-miR-107 (#1228, z=-0.232); hsa-miR-142-5p (#1214, z=-0.245); hsa-miR-1268a (#1207, z=-0.247); hsa-miR-181a-5p (#1200, z=-0.255); hsa-miR-4524a-5p (#1197, z=-0.260); hsa-miR-126-3p (#1196, z=-0.264); hsa-miR-663a (#1190, z=-0.266); hsa-miR-378c (#1146, z=-0.307); hsa-miR-143-3p (#1139, z=-0.314); hsa-miR-15a-5p (#1131, z=-0.325); hsa-miR-134-5p (#1127, z=-0.328); hsa-miR-216b-5p (#1117, z=-0.341); hsa-miR-224-5p (#1078, z=-0.371); hsa-miR-199a-5p (#1075, z=-0.374); hsa-miR-139-5p (#1060, z=-0.388); hsa-miR-206 (#999, z=-0.451); hsa-miR-145-5p (#927, z=-0.490); hsa-miR-23b-3p (#912, z=-0.492); hsa-miR-19a-3p (#886, z=-0.525); hsa-miR-409-3p (#875, z=-0.529); hsa-miR-16-5p (#815, z=-0.605); hsa-miR-93-5p (#749, z=-0.638); hsa-miR-6870-3p (#747, z=-0.640); hsa-miR-195-5p (#710, z=-0.679); hsa-miR-106a-5p (#651, z=-0.735); hsa-miR-543 (#505, z=-0.896); hsa-miR-4632-3p (#464, z=-0.962); hsa-miR-668-3p (#459, z=-0.968); hsa-miR-329-3p (#436, z=-0.997); hsa-miR-494-3p (#368, z=-1.093); hsa-miR-574-3p (#311, z=-1.229); hsa-miR-199a-3p (#182, z=-1.495); hsa-miR-15b-5p (#109, z=-1.673)"
"SurvivalRank_CoxZ","Reactome (miRPathDB)","Activation of PUMA and translocation to mitochondria","enriched",0.0093651,12,"hsa-miR-223-3p (#236, z=1.353); hsa-miR-29b-3p (#411, z=1.047); hsa-miR-29a-3p (#435, z=0.999); hsa-miR-29c-3p (#476, z=0.939); hsa-miR-193a-5p (#645, z=0.739); hsa-miR-330-3p (#670, z=0.722); hsa-miR-222-3p (#715, z=0.674); hsa-miR-205-5p (#898, z=0.509); hsa-miR-21-5p (#905, z=0.500); hsa-miR-34a-5p (#1138, z=0.315); hsa-miR-5003-5p (#2049, z=0.004); hsa-miR-24-3p (#751, z=-0.637)"
"SurvivalRank_CoxZ","Reactome (miRPathDB)","RUNX2 regulates genes involved in cell migration","enriched",0.0301738,13,"hsa-miR-29b-3p (#411, z=1.047); hsa-miR-29a-3p (#435, z=0.999); hsa-miR-29c-3p (#476, z=0.939); hsa-miR-100-5p (#491, z=0.917); hsa-miR-365a-3p (#615, z=0.748); hsa-miR-382-3p (#753, z=0.634); hsa-miR-125b-5p (#865, z=0.541); hsa-miR-205-5p (#898, z=0.509); hsa-miR-30a-3p (#1155, z=0.296); hsa-miR-184 (#1184, z=0.275); hsa-miR-708-5p (#1600, z=-0.006); hsa-miR-126-3p (#1196, z=-0.264); hsa-miR-143-3p (#1139, z=-0.314)"
"SurvivalRank_CoxZ","Reactome (miRPathDB)","G-protein betagamma signalling","enriched",0.0335634,10,"hsa-miR-133b (#163, z=1.548); hsa-miR-29b-3p (#411, z=1.047); hsa-miR-29a-3p (#435, z=0.999); hsa-miR-1287-5p (#449, z=0.980); hsa-miR-29c-3p (#476, z=0.939); hsa-miR-185-5p (#613, z=0.750); hsa-miR-125a-5p (#683, z=0.706); hsa-miR-184 (#1184, z=0.275); hsa-miR-126-3p (#1196, z=-0.264); hsa-miR-654-3p (#245, z=-1.306)"
"SurvivalRank_CoxZ","Reactome (miRPathDB)","NOTCH2 intracellular domain regulates transcription","enriched",0.0843809,14,"hsa-miR-579-3p (#39, z=2.169); hsa-miR-6868-3p (#74, z=1.919); hsa-miR-664b-3p (#762, z=0.613); hsa-miR-499b-3p (#833, z=0.588); hsa-miR-205-5p (#898, z=0.509); hsa-miR-182-5p (#994, z=0.459); hsa-miR-429 (#1087, z=0.357); hsa-miR-30a-3p (#1155, z=0.296); hsa-miR-200b-3p (#1229, z=0.231); hsa-miR-9-5p (#1343, z=0.146); hsa-miR-200c-3p (#1502, z=0.080); hsa-miR-5696 (#2079, z=0.004); hsa-miR-9-3p (#1587, z=-0.018); hsa-miR-92a-3p (#237, z=-1.351)"
"SurvivalRank_CoxZ","Reactome (miRPathDB)","Regulation of TP53 Activity through Association with Co-factors","enriched",0.0968858,17,"hsa-miR-29b-3p (#411, z=1.047); hsa-miR-29a-3p (#435, z=0.999); hsa-miR-29c-3p (#476, z=0.939); hsa-miR-185-5p (#613, z=0.750); hsa-miR-125a-5p (#683, z=0.706); hsa-miR-222-3p (#715, z=0.674); hsa-miR-138-5p (#733, z=0.655); hsa-miR-125b-5p (#865, z=0.541); hsa-miR-21-5p (#905, z=0.500); hsa-miR-34a-5p (#1138, z=0.315); hsa-miR-184 (#1184, z=0.275); hsa-miR-518c-5p (#1795, z=0.004); hsa-miR-708-5p (#1600, z=-0.006); hsa-miR-10b-5p (#1395, z=-0.099); hsa-miR-126-3p (#1196, z=-0.264); hsa-miR-143-3p (#1139, z=-0.314); hsa-miR-214-3p (#260, z=-1.267)"
"SurvivalRank_CoxZ","Reactome (miRPathDB)","ERBB2 Activates PTK6 Signaling","enriched",0.1037381,12,"hsa-miR-193a-3p (#7, z=2.523); hsa-miR-146b-5p (#166, z=1.530); hsa-miR-22-3p (#465, z=0.959); hsa-miR-301a-5p (#599, z=0.764); hsa-miR-125a-5p (#683, z=0.706); hsa-miR-125b-5p (#865, z=0.541); hsa-miR-205-5p (#898, z=0.509); hsa-miR-146a-5p (#1010, z=0.439); hsa-miR-2861 (#1968, z=0.004); hsa-miR-199a-5p (#1075, z=-0.374); hsa-miR-133a-3p (#996, z=-0.456); hsa-miR-145-5p (#927, z=-0.490)"
"SurvivalRank_CoxZ","Reactome (miRPathDB)","eNOS activation","enriched",0.1046374,21,"hsa-miR-193a-3p (#7, z=2.523); hsa-miR-579-3p (#39, z=2.169); hsa-miR-100-5p (#491, z=0.917); hsa-miR-378a-3p (#675, z=0.715); hsa-miR-1261 (#729, z=0.657); hsa-miR-382-3p (#753, z=0.634); hsa-miR-664b-3p (#762, z=0.613); hsa-miR-522-5p (#788, z=0.606); hsa-miR-34a-5p (#1138, z=0.315); hsa-miR-518e-5p (#1783, z=0.004); hsa-miR-519a-5p (#1784, z=0.004); hsa-miR-519c-5p (#1785, z=0.004); hsa-miR-523-5p (#1786, z=0.004); hsa-miR-518d-5p (#1816, z=0.004); hsa-miR-518f-5p (#1840, z=0.004); hsa-miR-520c-5p (#1841, z=0.004); hsa-miR-5696 (#2079, z=0.004); hsa-miR-519b-5p (#1556, z=-0.042); hsa-miR-495-3p (#585, z=-0.793); hsa-miR-34c-5p (#432, z=-1.004); hsa-miR-892b (#251, z=-1.282)"
"SurvivalRank_CoxZ","Reactome (miRPathDB)","ERBB2 Regulates Cell Motility","enriched",0.1096783,19,"hsa-miR-193a-3p (#7, z=2.523); hsa-miR-133b (#163, z=1.548); hsa-miR-146b-5p (#166, z=1.530); hsa-miR-22-3p (#465, z=0.959); hsa-miR-597-5p (#501, z=0.902); hsa-miR-301a-5p (#599, z=0.764); hsa-miR-185-5p (#613, z=0.750); hsa-miR-541-3p (#630, z=0.746); hsa-miR-125a-5p (#683, z=0.706); hsa-miR-125b-5p (#865, z=0.541); hsa-miR-146a-5p (#1010, z=0.439); hsa-miR-200b-3p (#1229, z=0.231); hsa-miR-200c-3p (#1502, z=0.080); hsa-miR-4642 (#1854, z=0.004); hsa-miR-133a-5p (#1956, z=0.004); hsa-miR-2861 (#1968, z=0.004); hsa-miR-133a-3p (#996, z=-0.456); hsa-miR-145-5p (#927, z=-0.490); hsa-miR-592 (#316, z=-1.218)"
